event_id,home_team,away_team,commence_time,bookmaker,market,player_name,stat_type,line,direction,odds,fetch_time,week,source
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Davis Mills,Rush Yds,8.5,Over,-110,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Davis Mills,Rush Yds,8.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_tds,Lamar Jackson,Pass TDs,1.5,Over,-171,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_tds,Lamar Jackson,Pass TDs,1.5,Under,133,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_tds,Tyrod Taylor,Pass TDs,0.5,Over,-184,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_tds,Tyrod Taylor,Pass TDs,0.5,Under,143,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_yds,Lamar Jackson,Pass Yds,208.5,Over,-111,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_yds,Lamar Jackson,Pass Yds,208.5,Under,-113,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_yds,Tyrod Taylor,Pass Yds,186.5,Over,-112,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_pass_yds,Tyrod Taylor,Pass Yds,186.5,Under,-112,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Zay Flowers,Rec Yds,63.5,Over,-110,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Zay Flowers,Rec Yds,63.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Mason Taylor,Rec Yds,35.5,Over,-111,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Mason Taylor,Rec Yds,35.5,Under,-113,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Adonai Mitchell,Rec Yds,33.5,Over,-110,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Adonai Mitchell,Rec Yds,33.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Mark Andrews,Rec Yds,31.5,Over,-110,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Mark Andrews,Rec Yds,31.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,John Metchie III,Rec Yds,24.5,Over,-112,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,John Metchie III,Rec Yds,24.5,Under,-112,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Breece Hall,Rec Yds,17.5,Over,-107,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_reception_yds,Breece Hall,Rec Yds,17.5,Under,-117,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Zay Flowers,Receptions,4.5,Over,-125,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Zay Flowers,Receptions,4.5,Under,-102,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Mason Taylor,Receptions,4.5,Over,106,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Mason Taylor,Receptions,4.5,Under,-135,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Mark Andrews,Receptions,3.5,Over,106,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Mark Andrews,Receptions,3.5,Under,-136,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Adonai Mitchell,Receptions,2.5,Over,-130,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Adonai Mitchell,Receptions,2.5,Under,102,2025-11-20T15:57:23.942023,12,draftkings
